model_id,context_tokens,output_tokens,kv_bytes,kv_mib,prefill_sec,decode_sec,t_recompute_sec,t_local_reuse_sec,bandwidth_name,bandwidth_bytes_per_sec,latency_name,latency_sec,t_transfer_sec,benefit,speedup_vs_recompute,file_transfer_sec,measurement_source,reason
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,10Gbps,1250000000.0,rdma_10us,9.999999999999999e-06,0.11409506879999999,True,3.089207445215598,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,10Gbps,1250000000.0,ethernet_100us,9.999999999999999e-05,0.1141850688,True,3.086772550066948,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,25Gbps,3125000000.0,rdma_10us,9.999999999999999e-06,0.045644027520000005,True,7.722003406577252,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,25Gbps,3125000000.0,ethernet_100us,9.999999999999999e-05,0.045734027520000005,True,7.706807274850432,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,100Gbps,12500000000.0,rdma_10us,9.999999999999999e-06,0.01141850688,True,30.867725500669476,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,100Gbps,12500000000.0,ethernet_100us,9.999999999999999e-05,0.01150850688,True,30.626330563513193,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,200Gbps,25000000000.0,rdma_10us,9.999999999999999e-06,0.00571425344,True,61.681432176614464,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,200Gbps,25000000000.0,ethernet_100us,9.999999999999999e-05,0.0058042534400000005,True,60.72500790030041,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,400Gbps,50000000000.0,rdma_10us,9.999999999999999e-06,0.00286212672,True,123.14735526432102,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,1024,64,142606336,136.0,0.3524633359993459,2.226929222000763,0.3524633359993459,2.226929222000763,400Gbps,50000000000.0,ethernet_100us,9.999999999999999e-05,0.00295212672,True,119.39302388731669,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,10Gbps,1250000000.0,rdma_10us,9.999999999999999e-06,0.22146925120000002,False,0.937726234565242,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,10Gbps,1250000000.0,ethernet_100us,9.999999999999999e-05,0.2215592512,False,0.9373453190284105,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,25Gbps,3125000000.0,rdma_10us,9.999999999999999e-06,0.08859370048,True,2.3441568178613656,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,25Gbps,3125000000.0,ethernet_100us,9.999999999999999e-05,0.08868370048,True,2.341777867586787,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,100Gbps,12500000000.0,rdma_10us,9.999999999999999e-06,0.02215592512,True,9.373453190284105,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,100Gbps,12500000000.0,ethernet_100us,9.999999999999999e-05,0.02224592512,True,9.335531153660547,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,200Gbps,25000000000.0,rdma_10us,9.999999999999999e-06,0.01108296256,True,18.738448846637603,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,200Gbps,25000000000.0,ethernet_100us,9.999999999999999e-05,0.01117296256,True,18.587507644862253,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,400Gbps,50000000000.0,rdma_10us,9.999999999999999e-06,0.0055464812799999996,True,37.443113302955155,,hf_real,
meta-llama/Meta-Llama-3-8B-Instruct,2048,64,276824064,264.0,0.20767752699975972,2.1753279539989308,0.20767752699975972,2.1753279539989308,400Gbps,50000000000.0,ethernet_100us,9.999999999999999e-05,0.00563648128,True,36.8452438113588,,hf_real,
