model_id,backend,workload_name,rows,available_rows,skipped_rows,mean_ttft_sec,mean_total_latency_sec,mean_throughput_tokens_per_sec,mean_kv_total_bytes
meta-llama/Meta-Llama-3-8B-Instruct,vllm,vllm_serve,5,5,0,1.516878,13.36727752339939,293.998,0.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,AAFLOW+,5,5,0,0.03242922544,189.93178745209602,259.3370711337722,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,aaflow_text,5,5,0,1.5762735600000002,2726.12524032,18.8069553874841,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,dense_prefill,5,5,0,1.545936,2701.6215039999997,18.97600774990272,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,distserve_style,5,5,0,0.05068283647999999,1517.521808846848,32.854349447113236,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,kvcomm_prefix,5,5,0,0.54479652,1909.01643712,26.449834172071185,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,sglang_prefix,5,5,0,0.27502495,1439.3052588799997,34.66560395867078,536870912.0
meta-llama/Meta-Llama-3-8B-Instruct,vllm_measured,vllm_local_prefix,5,5,0,0.39057096874999997,1470.04467744,33.91939738161454,536870912.0
